JOB PATH,BARCODE,INDEX,DATE,S.TIME,E.TIME,CYCLE,JOB,RESULT,USER,CONFIRMRESULT,MACHINE,
D:\Data\3A9-22-1604MGZ01B-BOT\pad_insp_result_31001.MYD, 3A9-G-BOT-20180123-02233,31940, 01/24/2018, 2018/01/24 20:43:08, 2018/01/24 20:43:14,6.83, 3A9-22-1604MGZ01B-BOT, GOOD, manager, GOOD,MACHINE001,
Barcode, BoardID, Component, PadID, Pin Number, Height, Area, Area(%), Volume, Volume(%), OffsetX, OffsetY, Result
3A9-G-BOT-20180123-02233,0, ,628, ,154.279,579.205,89.5,78.1603,100.6,36.4548,0.2255, GOOD
3A9-G-BOT-20180123-02233,0, ,629, ,140.9784,539.5037,83.3,68.1037,87.7,45.9614,-10.1531, GOOD
3A9-G-BOT-20180123-02233,0, ,630, ,146.0506,204.0091,110.9,25.2513,114.4,51.6224,-12.553, GOOD
3A9-G-BOT-20180123-02233,0, ,631, ,145.1682,196.1475,106.6,24.159,109.4,41.1238,-22.3769, GOOD
3A9-G-BOT-20180123-02233,0, ,632, ,144.3576,196.1475,106.6,23.8373,108,45.5776,12.5008, GOOD
3A9-G-BOT-20180123-02233,0, ,633, ,148.7436,193.9855,105.4,24.4642,110.8,44.6728,4.8066, GOOD
3A9-G-BOT-20180123-02233,0, ,634, ,143.3388,192.4132,104.6,23.5796,106.8,15.2065,7.2803, GOOD
3A9-G-BOT-20180123-02233,0, ,635, ,151.9441,966.9794,96.8,132.275,110.3,59.76,24.0667, GOOD
3A9-G-BOT-20180123-02233,0, ,636, ,147.1285,1034.5894,103.6,136.9995,114.3,43.9126,6.1603, GOOD
3A9-G-BOT-20180123-02233,0, ,637, ,139.9186,1479.5571,98.7,184.6673,102.7,43.4561,20.7444, GOOD
3A9-G-BOT-20180123-02233,0, ,638, ,149.6974,1595.123,106.4,213.108,118.5,27.8623,2.5331, GOOD
3A9-G-BOT-20180123-02233,0, ,639, ,137.8707,555.8167,85.9,67.5576,87,44.1527,-8.6272, GOOD
3A9-G-BOT-20180123-02233,0, ,640, ,143.5715,948.8977,84,119.6637,88.2,20.4321,-4.3303, GOOD
3A9-G-BOT-20180123-02233,0, ,641, ,135.8677,938.6776,83.1,113.4638,83.7,44.5236,1.4466, GOOD
3A9-G-BOT-20180123-02233,0, ,642, ,147.3945,1348.0715,102.7,177.9466,113,50.9442,-13.2494, GOOD
3A9-G-BOT-20180123-02233,0, ,643, ,138.0462,1674.5254,103.7,209.8631,108.3,36.4003,1.3377, GOOD
3A9-G-BOT-20180123-02233,0, ,644, ,154.4933,906.4449,99.6,124.1696,113.7,52.3247,23.9138, GOOD
3A9-G-BOT-20180123-02233,0, ,645, ,157.4528,943.3946,103.7,131.6208,120.5,41.9603,26.7942, GOOD
3A9-G-BOT-20180123-02233,0, ,646, ,160.0064,1004.7152,110.4,140.7194,128.9,59.3065,2.8358, GOOD
3A9-G-BOT-20180123-02233,0, ,647, ,148.5392,553.4581,85.5,72.5797,93.5,33.7227,-4.6335, GOOD
3A9-G-BOT-20180123-02233,0, ,648, ,149.9649,564.4645,87.2,74.4389,95.9,68.0238,-2.3467, GOOD
3A9-G-BOT-20180123-02233,0, ,649, ,147.4046,1015.7216,89.9,130.7458,96.4,51.111,0.367, GOOD
3A9-G-BOT-20180123-02233,0, ,650, ,161.7598,976.4134,86.4,138.5775,102.2,53.4327,0.7863, GOOD
3A9-G-BOT-20180123-02233,0, ,651, ,141.5235,624.4093,96.5,76.2437,98.2,41.6797,4.0881, GOOD
3A9-G-BOT-20180123-02233,0, ,652, ,153.4535,1025.1554,90.7,136.9121,101,48.5559,-13.5502, GOOD
3A9-G-BOT-20180123-02233,0, ,653, ,136.3743,224.0562,121.8,25.9734,117.6,51.616,-6.7984, GOOD
3A9-G-BOT-20180123-02233,0, ,654, ,145.9399,208.9226,113.5,25.8846,117.2,3.7893,-2.3959, GOOD
3A9-G-BOT-20180123-02233,0, ,655, ,154.5331,976.4134,86.4,133.4492,98.4,49.624,20.1868, GOOD
3A9-G-BOT-20180123-02233,0, ,656, ,154.7578,976.4134,86.4,134.1476,98.9,32.4921,2.8335, GOOD
3A9-G-BOT-20180123-02233,0, ,657, ,140.5612,987.4197,87.4,122.9994,90.7,38.9139,13.9008, GOOD
3A9-G-BOT-20180123-02233,0, ,658, ,147.9653,982.7027,87,128.5695,94.8,44.8975,10.8031, GOOD
3A9-G-BOT-20180123-02233,0, ,659, ,145.1079,209.1191,113.6,25.7042,116.4,38.5585,-24.1608, GOOD
3A9-G-BOT-20180123-02233,0, ,660, ,135.7077,222.0908,120.7,25.4014,115,52.122,-5.5034, GOOD
3A9-G-BOT-20180123-02233,0, ,661, ,134.5793,217.7669,118.3,24.8107,112.4,36.9118,15.518, GOOD
3A9-G-BOT-20180123-02233,0, ,662, ,143.7591,220.3219,119.7,26.81,121.4,14.2,-8.5947, GOOD
3A9-G-BOT-20180123-02233,0, ,663, ,141.0064,572.5226,88.5,71.235,91.7,24.1588,-3.5694, GOOD
3A9-G-BOT-20180123-02233,0, ,664, ,153.9478,582.1531,90,78.9418,101.7,63.0223,-4.2524, GOOD
3A9-G-BOT-20180123-02233,0, ,665, ,146.8309,675.1168,83.3,86.1738,88.7,28.8227,44.9918, GOOD
3A9-G-BOT-20180123-02233,0, ,666, ,152.1661,1174.5262,63.4,157.2462,70.8,64.9955,7.908, GOOD
3A9-G-BOT-20180123-02233,0, ,667, ,154.0283,572.5226,88.5,76.4752,98.5,47.2823,34.1393, GOOD
3A9-G-BOT-20180123-02233,0, ,668, ,155.658,599.0556,92.5,81.105,104.4,45.9675,-2.0122, GOOD
3A9-G-BOT-20180123-02233,0, ,669, ,157.0415,1213.8344,65.6,168.1639,75.7,52.0239,0.5235, GOOD
3A9-G-BOT-20180123-02233,0, ,670, ,152.6868,1183.1741,86.3,160.6337,97.6,28.5895,-4.2233, GOOD
3A9-G-BOT-20180123-02233,0, ,671, ,164.9111,1162.7338,84.8,169.1595,102.8,52.1089,-0.1084, GOOD
3A9-G-BOT-20180123-02233,0, ,672, ,133.457,225.432,122.5,25.1914,114.1,39.341,-28.5351, GOOD
3A9-G-BOT-20180123-02233,0, ,673, ,137.5745,235.4556,128,27.0211,122.4,32.1302,-30.0168, GOOD
3A9-G-BOT-20180123-02233,0, ,674, ,135.2452,227.7905,123.8,26.1776,118.6,37.6758,9.3449, GOOD
3A9-G-BOT-20180123-02233,0, ,675, ,143.3565,229.1663,124.5,27.8167,126,36.4327,17.7156, GOOD
3A9-G-BOT-20180123-02233,0, ,676, ,139.5066,549.5273,84.9,67.1279,86.4,54.0642,-10.9767, GOOD
3A9-G-BOT-20180123-02233,0, ,677, ,132.1105,3549.5222,104.9,425.4234,104.8,27.8565,0.5261, GOOD
3A9-G-BOT-20180123-02233,0, ,678, ,141.95,1123.4258,81.9,143.0525,86.9,40.6569,-3.904, GOOD
3A9-G-BOT-20180123-02233,0, ,679, ,119.912,15503.9043,102.1,1741.2052,95.6,44.2523,-3.9552, GOOD
3A9-G-BOT-20180123-02233,0, ,680, ,143.6956,1134.432,82.7,145.9807,88.7,51.3013,-5.8004, GOOD
3A9-G-BOT-20180123-02233,0, ,681, ,152.8801,1073.8975,78.3,146.952,89.3,31.7579,8.9303, GOOD
3A9-G-BOT-20180123-02233,0, ,682, ,148.8206,186.1239,101.2,23.3177,105.6,65.8858,0.273, GOOD
3A9-G-BOT-20180123-02233,0, ,683, ,144.9266,190.2513,103.4,23.3663,105.8,50.5889,-8.6992, GOOD
3A9-G-BOT-20180123-02233,0, ,684, ,158.1859,185.5343,100.8,24.6429,111.6,19.7606,-10.5309, GOOD
3A9-G-BOT-20180123-02233,0, ,685, ,147.3299,183.9619,100,22.6497,102.6,19.4477,-16.0267, GOOD
3A9-G-BOT-20180123-02233,0, ,686, ,144.6206,1088.0485,79.3,144.2605,87.6,36.8385,-3.5019, GOOD
3A9-G-BOT-20180123-02233,0, ,687, ,161.6394,551.6893,85.3,78.1248,100.6,44.2699,29.8442, GOOD
3A9-G-BOT-20180123-02233,0, ,688, ,156.363,569.1814,87.9,77.358,99.6,46.6436,-7.3665, GOOD
3A9-G-BOT-20180123-02233,0, ,689, ,156.1306,549.9204,85,75.8732,97.7,22.2716,-0.4744, GOOD
3A9-G-BOT-20180123-02233,0, ,690, ,145.4194,536.3591,82.9,69.3347,89.3,71.7756,-3.243, GOOD
3A9-G-BOT-20180123-02233,0, ,691, ,147.9706,594.7317,91.9,76.092,98,45.7624,18.3729, GOOD
3A9-G-BOT-20180123-02233,0, ,692, ,161.182,563.2852,87,79.0545,101.8,41.1948,-10.2677, GOOD
3A9-G-BOT-20180123-02233,0, ,693, ,149.3664,194.9682,106,24.6925,111.8,51.1328,-3.8817, GOOD
3A9-G-BOT-20180123-02233,0, ,694, ,153.3401,196.9336,107,25.663,116.2,57.5371,-14.34, GOOD
3A9-G-BOT-20180123-02233,0, ,695, ,147.2538,211.4776,114.9,26.1462,118.4,52.5675,-9.6825, GOOD
3A9-G-BOT-20180123-02233,0, ,696, ,148.5072,214.6223,116.6,26.7811,121.3,42.9535,-32.0775, GOOD
3A9-G-BOT-20180123-02233,0, ,697, ,148.108,215.2119,117,27.3042,123.7,47.3442,-1.2941, GOOD
3A9-G-BOT-20180123-02233,0, ,698, ,152.9243,183.5689,99.8,23.861,108.1,20.8109,-1.6409, GOOD
3A9-G-BOT-20180123-02233,0, ,699, ,147.1594,188.4824,102.4,23.5906,106.8,21.1441,-3.6292, GOOD
3A9-G-BOT-20180123-02233,0, ,700, ,163.7612,186.7135,101.5,25.6391,116.1,16.7169,0.6438, GOOD
3A9-G-BOT-20180123-02233,0, ,701, ,147.4823,997.6398,99.9,131.687,109.9,57.7312,19.5079, GOOD
3A9-G-BOT-20180123-02233,0, ,702, ,147.8228,1022.797,102.4,135.6845,113.2,45.1702,8.477, GOOD
3A9-G-BOT-20180123-02233,0, ,703, ,142.0942,1442.6075,96.3,184.4655,102.6,51.4413,39.7851, GOOD
3A9-G-BOT-20180123-02233,0, ,704, ,150.6785,1613.2047,107.6,214.3803,119.2,69.4189,6.1194, GOOD
3A9-G-BOT-20180123-02233,0, ,705, ,139.2262,915.0928,81,115.3244,85,33.4985,-4.2927, GOOD
3A9-G-BOT-20180123-02233,0, ,706, ,147.0422,987.4197,87.4,130.3768,96.1,47.2927,-5.499, GOOD
3A9-G-BOT-20180123-02233,0, ,707, ,149.0778,574.488,88.7,75.1846,96.8,39.7645,-9.1531, GOOD
3A9-G-BOT-20180123-02233,0, ,708, ,135.1718,935.533,82.8,113.8174,83.9,31.5048,-1.1664, GOOD
3A9-G-BOT-20180123-02233,0, ,709, ,152.4339,954.4008,84.5,130.3294,96.1,60.5354,-1.6885, GOOD
3A9-G-BOT-20180123-02233,0, ,710, ,145.6014,228.5766,124.2,28.0126,126.9,27.8756,-24.9563, GOOD
3A9-G-BOT-20180123-02233,0, ,711, ,134.738,209.1191,113.6,23.9274,108.4,39.1338,5.1795, GOOD
3A9-G-BOT-20180123-02233,0, ,712, ,130.4344,196.344,106.7,21.9198,99.3,38.7409,-14.3451, GOOD
3A9-G-BOT-20180123-02233,0, ,713, ,136.9122,209.5122,113.9,24.6087,111.4,42.833,-16.5329, GOOD
3A9-G-BOT-20180123-02233,0, ,714, ,136.6052,210.2984,114.3,24.3105,110.1,36.4177,-17.6306, GOOD
3A9-G-BOT-20180123-02233,0, ,715, ,133.7563,204.5987,111.2,23.4032,106,51.7823,-2.6846, GOOD
3A9-G-BOT-20180123-02233,0, ,716, ,143.371,213.0499,115.8,25.8007,116.8,42.3121,7.1175, GOOD
3A9-G-BOT-20180123-02233,0, ,717, ,144.8663,218.5531,118.8,26.8086,121.4,43.8591,10.8615, GOOD
3A9-G-BOT-20180123-02233,0, ,718, ,141.9903,226.2182,122.9,27.462,124.4,38.6325,10.3445, GOOD
3A9-G-BOT-20180123-02233,0, ,719, ,125.6297,213.8361,116.2,22.7445,103,8.8668,-8.3272, GOOD
3A9-G-BOT-20180123-02233,0, ,720, ,134.55,204.9918,111.4,23.8072,107.8,10.4655,-6.209, GOOD
3A9-G-BOT-20180123-02233,0, ,721, ,137.9436,193.3959,105.1,22.9734,104,11.9423,-1.7356, GOOD
3A9-G-BOT-20180123-02233,0, ,722, ,140.7312,220.1254,119.6,26.2562,118.9,13.1002,-12.3012, GOOD
3A9-G-BOT-20180123-02233,0, ,723, ,121.8654,206.171,112,21.817,98.8,54.7854,0.065, GOOD
3A9-G-BOT-20180123-02233,0, ,724, ,126.8671,209.7088,114,22.8449,103.5,49.174,-1.5961, GOOD
3A9-G-BOT-20180123-02233,0, ,725, ,137.6322,203.8125,110.8,23.869,108.1,44.4869,-2.9236, GOOD
3A9-G-BOT-20180123-02233,0, ,726, ,141.9844,579.0084,89.5,72.377,93.2,24.8008,-2.2101, GOOD
3A9-G-BOT-20180123-02233,0, ,727, ,137.4944,589.4251,91.1,71.6913,92.3,52.7427,-4.9392, GOOD
3A9-G-BOT-20180123-02233,0, ,728, ,151.4571,585.2977,90.5,77.2923,99.5,32.7485,-7.3971, GOOD
3A9-G-BOT-20180123-02233,0, ,729, ,146.5376,584.7081,90.4,75.4694,97.2,65.5653,-2.6191, GOOD
3A9-G-BOT-20180123-02233,0, ,730, ,154.7301,1056.6019,77,145.7163,88.5,60.1082,38.644, GOOD
3A9-G-BOT-20180123-02233,0, ,731, ,152.5141,1072.3252,78.2,144.9233,88.1,57.9921,19.7945, GOOD
3A9-G-BOT-20180123-02233,0, ,732, ,142.3647,523.1909,76.9,64.6104,79.2,29.8074,38.8446, GOOD
3A9-G-BOT-20180123-02233,0, ,733, ,144.55,493.9064,72.6,63.0355,77.2,25.0033,-16.2656, GOOD
3A9-G-BOT-20180123-02233,0, ,734, ,146.394,1077.8282,78.6,141.1311,85.7,69.8987,12.7752, GOOD
3A9-G-BOT-20180123-02233,0, ,735, ,153.8858,1058.1742,77.2,146.6863,89.1,40.8654,21.184, GOOD
3A9-G-BOT-20180123-02233,0, ,736, ,149.6497,1071.5391,78.1,143.8639,87.4,66.3067,1.2553, GOOD
3A9-G-BOT-20180123-02233,0, ,737, ,151.9997,1058.1742,77.2,145.3404,88.3,31.8854,13.6325, GOOD
3A9-G-BOT-20180123-02233,0, ,738, ,138.0805,531.2491,78.1,63.7662,78.1,32.228,45.0598, GOOD
3A9-G-BOT-20180123-02233,0, ,739, ,146.0608,494.2994,72.7,63.2783,77.5,28.4665,-19.9715, GOOD
3A9-G-BOT-20180123-02233,0, ,740, ,152.7985,405.07,95.4,53.8393,105.6,28.6403,15.6631, GOOD
3A9-G-BOT-20180123-02233,0, ,741, ,158.8727,419.0244,98.7,57.5919,113,41.0617,9.2281, GOOD
3A9-G-BOT-20180123-02233,0, ,742, ,161.8118,412.1455,97,57.4741,112.8,39.7671,22.1229, GOOD
3A9-G-BOT-20180123-02233,0, ,743, ,163.1575,416.4694,98.1,58.5473,114.9,42.0118,17.709, GOOD
3A9-G-BOT-20180123-02233,0, ,744, ,155.6456,430.2273,101.3,58.0867,114,32.1382,9.141, GOOD
3A9-G-BOT-20180123-02233,0, ,745, ,155.6215,412.9317,97.2,56.2743,110.4,43.9256,-0.1206, GOOD
3A9-G-BOT-20180123-02233,0, ,746, ,148.3854,233.4902,89.5,30.4944,97.4,5.0183,15.9701, GOOD
3A9-G-BOT-20180123-02233,0, ,747, ,151.3168,233.8832,89.7,30.9911,99,17.873,0.3026, GOOD
3A9-G-BOT-20180123-02233,0, ,748, ,165.6028,240.7622,92.3,34.5778,110.5,20.9146,19.046, GOOD
3A9-G-BOT-20180123-02233,0, ,749, ,157.0215,249.9996,95.8,34.0184,108.7,18.4956,12.587, GOOD
3A9-G-BOT-20180123-02233,0, ,750, ,145.6569,1069.9667,78,140.9935,85.7,31.6993,21.3869, GOOD
3A9-G-BOT-20180123-02233,0, ,751, ,145.2719,1086.4761,79.2,142.8046,86.8,34.2474,2.0761, GOOD
3A9-G-BOT-20180123-02233,0, ,752, ,139.4744,426.886,100.5,52.2605,102.5,20.3859,4.2821, GOOD
3A9-G-BOT-20180123-02233,0, ,753, ,143.4751,405.6597,95.5,51.6474,101.3,30.4412,3.1803, GOOD
3A9-G-BOT-20180123-02233,0, ,754, ,148.038,554.4409,85.7,72.6939,93.6,20.9466,24.872, GOOD
3A9-G-BOT-20180123-02233,0, ,755, ,143.6829,560.7302,86.6,70.7976,91.1,14.8941,5.3492, GOOD
3A9-G-BOT-20180123-02233,0, ,756, ,125.5469,206.5641,112.3,22.3547,101.2,22.2575,-7.3927, GOOD
3A9-G-BOT-20180123-02233,0, ,757, ,136.8124,206.7607,112.4,24.0794,109.1,43.9422,-23.1602, GOOD
3A9-G-BOT-20180123-02233,0, ,758, ,140.4033,211.2811,114.8,24.9648,113.1,44.1103,-28.5881, GOOD
3A9-G-BOT-20180123-02233,0, ,759, ,123.2421,210.888,114.6,22.1566,100.3,54.9382,-3.0751, GOOD
3A9-G-BOT-20180123-02233,0, ,760, ,131.2775,204.0091,110.9,22.871,103.6,42.8833,3.5847, GOOD
3A9-G-BOT-20180123-02233,0, ,761, ,141.3351,204.0091,110.9,24.5475,111.2,48.8351,1.4045, GOOD
3A9-G-BOT-20180123-02233,0, ,762, ,137.8283,220.9116,120.1,25.5558,115.7,44.2714,-30.4461, GOOD
3A9-G-BOT-20180123-02233,0, ,763, ,139.8651,208.9226,113.5,25.1625,114,41.1201,-1.4139, GOOD
3A9-G-BOT-20180123-02233,0, ,764, ,141.8242,602.5933,93.1,74.9671,96.5,37.653,10.3028, GOOD
3A9-G-BOT-20180123-02233,0, ,765, ,146.9465,598.0729,92.4,76.3059,98.2,36.6138,6.3794, GOOD
3A9-G-BOT-20180123-02233,0, ,766, ,149.781,216.3911,117.6,27.3464,123.9,56.2922,-14.8709, GOOD
3A9-G-BOT-20180123-02233,0, ,767, ,137.2453,227.987,123.9,26.2363,118.8,21.2997,-12.9306, GOOD
3A9-G-BOT-20180123-02233,0, ,768, ,142.7427,539.1107,83.3,68.053,87.6,5.6794,-0.7166, GOOD
3A9-G-BOT-20180123-02233,0, ,769, ,146.9615,523.1909,80.9,68.3233,88,50.0085,4.5679, GOOD
3A9-G-BOT-20180123-02233,0, ,770, ,143.9234,547.3654,84.6,69.2262,89.2,13.058,-2.267, GOOD
3A9-G-BOT-20180123-02233,0, ,771, ,145.7842,521.6186,80.6,67.5468,87,49.7207,-2.1509, GOOD
3A9-G-BOT-20180123-02233,0, ,772, ,148.6637,1147.0106,83.6,152.1958,92.5,21.9934,3.8153, GOOD
3A9-G-BOT-20180123-02233,0, ,773, ,148.8124,1108.4886,80.8,145.6158,88.5,40.2816,8.5943, GOOD
3A9-G-BOT-20180123-02233,0, ,774, ,154.3714,192.6097,104.7,25.0528,113.5,9.2235,-25.3668, GOOD
3A9-G-BOT-20180123-02233,0, ,775, ,144.7877,181.4069,98.6,22.2114,100.6,33.7059,-16.9167, GOOD
3A9-G-BOT-20180123-02233,0, ,776, ,161.6949,200.8644,109.2,26.9017,121.8,43.1781,-8.1873, GOOD
3A9-G-BOT-20180123-02233,0, ,777, ,142.2066,176.8865,96.1,21.2384,96.2,27.1102,-17.3883, GOOD
3A9-G-BOT-20180123-02233,0, ,778, ,150.9046,194.5751,105.7,24.4515,110.7,13.785,-25.7097, GOOD
3A9-G-BOT-20180123-02233,0, ,779, ,141.6583,198.5059,107.9,23.6392,107.1,17.2465,-21.6202, GOOD
3A9-G-BOT-20180123-02233,0, ,780, ,137.6143,189.072,102.8,22.1153,100.2,27.3287,20.9539, GOOD
3A9-G-BOT-20180123-02233,0, ,781, ,136.1198,182.5862,99.2,20.9288,94.8,27.2369,25.905, GOOD
3A9-G-BOT-20180123-02233,0, ,782, ,145.6504,197.5232,107.3,24.1763,109.5,22.1684,22.3552, GOOD
3A9-G-BOT-20180123-02233,0, ,783, ,137.1295,194.3786,105.6,22.3361,101.2,22.4673,15.4841, GOOD
3A9-G-BOT-20180123-02233,0, ,784, ,130.8463,197.7198,107.5,21.9254,99.3,17.8927,16.1669, GOOD
3A9-G-BOT-20180123-02233,0, ,785, ,145.7433,202.8298,110.2,24.9048,112.8,-7.1066,-10.4119, GOOD
